dataset,case_id,label_posthoc,eeg_snr_db_posthoc,meg_snr_db_posthoc,candidate,family,score
current15,erp-v6-localization-v5-development-13-eeg+20-meg-10,1,20,-10,reference_global_sqrt_fixed_3_to_1,reference_global,0.07645972690067761
current15,erp-v6-localization-v5-development-13-eeg+20-meg-10,1,20,-10,reference_snr_blind_consensus,reference_consensus,0.05189170654480183
current15,erp-v6-localization-v5-development-14-eeg+20-meg-10,1,20,-10,per_modality_fixed_3_to_1_e05,per_modality_exponent,0.0016594302475070929
current15,erp-v6-localization-v5-development-14-eeg+20-meg-10,1,20,-10,per_modality_fixed_3_to_1_e0625,per_modality_exponent,0.0024001616013948216
current15,erp-v6-localization-v5-development-14-eeg+20-meg-10,1,20,-10,per_modality_fixed_3_to_1_e075,per_modality_exponent,0.002838590375370161
current15,erp-v6-localization-v5-development-14-eeg+20-meg-10,1,20,-10,per_modality_fixed_3_to_1_e0875,per_modality_exponent,0.0030967442409211682
current15,erp-v6-localization-v5-development-14-eeg+20-meg-10,1,20,-10,per_modality_fixed_3_to_1_e10,per_modality_exponent,0.003247396225411088
current15,erp-v6-localization-v5-development-14-eeg+20-meg-10,1,20,-10,sqrt_weight_eeg_0p5,sqrt_weight,0.005793039544063092
current15,erp-v6-localization-v5-development-14-eeg+20-meg-10,1,20,-10,sqrt_weight_eeg_0p6,sqrt_weight,0.004139595825440693
current15,erp-v6-localization-v5-development-14-eeg+20-meg-10,1,20,-10,sqrt_weight_eeg_0p666667,sqrt_weight,0.00303730001302576
current15,erp-v6-localization-v5-development-14-eeg+20-meg-10,1,20,-10,sqrt_weight_eeg_0p75,sqrt_weight,0.0016594302475070929
current15,erp-v6-localization-v5-development-14-eeg+20-meg-10,1,20,-10,adaptive_balance_p0p5,adaptive_balance,0.005265240052528761
current15,erp-v6-localization-v5-development-14-eeg+20-meg-10,1,20,-10,adaptive_balance_p1,adaptive_balance,0.0057256475185284116
current15,erp-v6-localization-v5-development-14-eeg+20-meg-10,1,20,-10,adaptive_balance_p2,adaptive_balance,0.005791940822635924
current15,erp-v6-localization-v5-development-14-eeg+20-meg-10,1,20,-10,reference_global_sqrt_fixed_3_to_1,reference_global,-0.001406813621646326
current15,erp-v6-localization-v5-development-14-eeg+20-meg-10,1,20,-10,reference_snr_blind_consensus,reference_consensus,-0.006956754385493551
retired113,erp-v6-hierarchical-v1-gate-calibration-000-eeg-10-meg-10,0,-10,-10,per_modality_fixed_3_to_1_e05,per_modality_exponent,-0.010712767877408522
retired113,erp-v6-hierarchical-v1-gate-calibration-000-eeg-10-meg-10,0,-10,-10,per_modality_fixed_3_to_1_e0625,per_modality_exponent,-0.010163558893600237
retired113,erp-v6-hierarchical-v1-gate-calibration-000-eeg-10-meg-10,0,-10,-10,per_modality_fixed_3_to_1_e075,per_modality_exponent,-0.009643386998431296
retired113,erp-v6-hierarchical-v1-gate-calibration-000-eeg-10-meg-10,0,-10,-10,per_modality_fixed_3_to_1_e0875,per_modality_exponent,-0.00915070234126044
retired113,erp-v6-hierarchical-v1-gate-calibration-000-eeg-10-meg-10,0,-10,-10,per_modality_fixed_3_to_1_e10,per_modality_exponent,-0.0086840380303727
retired113,erp-v6-hierarchical-v1-gate-calibration-000-eeg-10-meg-10,0,-10,-10,sqrt_weight_eeg_0p5,sqrt_weight,-0.00802277233489353
retired113,erp-v6-hierarchical-v1-gate-calibration-000-eeg-10-meg-10,0,-10,-10,sqrt_weight_eeg_0p6,sqrt_weight,-0.009098770551899527
retired113,erp-v6-hierarchical-v1-gate-calibration-000-eeg-10-meg-10,0,-10,-10,sqrt_weight_eeg_0p666667,sqrt_weight,-0.00981610269657019
retired113,erp-v6-hierarchical-v1-gate-calibration-000-eeg-10-meg-10,0,-10,-10,sqrt_weight_eeg_0p75,sqrt_weight,-0.010712767877408524
retired113,erp-v6-hierarchical-v1-gate-calibration-000-eeg-10-meg-10,0,-10,-10,adaptive_balance_p0p5,adaptive_balance,-0.010323694613603348
retired113,erp-v6-hierarchical-v1-gate-calibration-000-eeg-10-meg-10,0,-10,-10,adaptive_balance_p1,adaptive_balance,-0.009990895794203565
retired113,erp-v6-hierarchical-v1-gate-calibration-000-eeg-10-meg-10,0,-10,-10,adaptive_balance_p2,adaptive_balance,-0.009462741245572465
retired113,erp-v6-hierarchical-v1-gate-calibration-000-eeg-10-meg-10,0,-10,-10,reference_global_sqrt_fixed_3_to_1,reference_global,-0.010617206796529723
retired113,erp-v6-hierarchical-v1-gate-calibration-000-eeg-10-meg-10,0,-10,-10,reference_snr_blind_consensus,reference_consensus,-0.01496363724015665
retired113,erp-v6-hierarchical-v1-gate-calibration-001-eeg-10-meg-10,0,-10,-10,per_modality_fixed_3_to_1_e05,per_modality_exponent,0.015120406365508989
retired113,erp-v6-hierarchical-v1-gate-calibration-001-eeg-10-meg-10,0,-10,-10,per_modality_fixed_3_to_1_e0625,per_modality_exponent,0.014936267604332436
retired113,erp-v6-hierarchical-v1-gate-calibration-001-eeg-10-meg-10,0,-10,-10,per_modality_fixed_3_to_1_e075,per_modality_exponent,0.014754430369154891
retired113,erp-v6-hierarchical-v1-gate-calibration-001-eeg-10-meg-10,0,-10,-10,per_modality_fixed_3_to_1_e0875,per_modality_exponent,0.014574864932670791
retired113,erp-v6-hierarchical-v1-gate-calibration-001-eeg-10-meg-10,0,-10,-10,per_modality_fixed_3_to_1_e10,per_modality_exponent,0.014397541966774794
retired113,erp-v6-hierarchical-v1-gate-calibration-001-eeg-10-meg-10,0,-10,-10,sqrt_weight_eeg_0p5,sqrt_weight,0.012651775904513779
retired113,erp-v6-hierarchical-v1-gate-calibration-001-eeg-10-meg-10,0,-10,-10,sqrt_weight_eeg_0p6,sqrt_weight,0.013639228088911862
retired113,erp-v6-hierarchical-v1-gate-calibration-001-eeg-10-meg-10,0,-10,-10,sqrt_weight_eeg_0p666667,sqrt_weight,0.014297529545177252
retired113,erp-v6-hierarchical-v1-gate-calibration-001-eeg-10-meg-10,0,-10,-10,sqrt_weight_eeg_0p75,sqrt_weight,0.015120406365508989
retired113,erp-v6-hierarchical-v1-gate-calibration-001-eeg-10-meg-10,0,-10,-10,adaptive_balance_p0p5,adaptive_balance,0.015061761356570069
retired113,erp-v6-hierarchical-v1-gate-calibration-001-eeg-10-meg-10,0,-10,-10,adaptive_balance_p1,adaptive_balance,0.015004509523777916
retired113,erp-v6-hierarchical-v1-gate-calibration-001-eeg-10-meg-10,0,-10,-10,adaptive_balance_p2,adaptive_balance,0.014894053787200271
retired113,erp-v6-hierarchical-v1-gate-calibration-001-eeg-10-meg-10,0,-10,-10,reference_global_sqrt_fixed_3_to_1,reference_global,0.014807021300931067
retired113,erp-v6-hierarchical-v1-gate-calibration-001-eeg-10-meg-10,0,-10,-10,reference_snr_blind_consensus,reference_consensus,0.01990867403234396
retired113,erp-v6-hierarchical-v1-gate-calibration-002-eeg-10-meg-10,0,-10,-10,per_modality_fixed_3_to_1_e05,per_modality_exponent,-0.016364028909071578
retired113,erp-v6-hierarchical-v1-gate-calibration-002-eeg-10-meg-10,0,-10,-10,per_modality_fixed_3_to_1_e0625,per_modality_exponent,-0.016089513616920948
retired113,erp-v6-hierarchical-v1-gate-calibration-002-eeg-10-meg-10,0,-10,-10,per_modality_fixed_3_to_1_e075,per_modality_exponent,-0.01581965871096387
retired113,erp-v6-hierarchical-v1-gate-calibration-002-eeg-10-meg-10,0,-10,-10,per_modality_fixed_3_to_1_e0875,per_modality_exponent,-0.01555438424185816
retired113,erp-v6-hierarchical-v1-gate-calibration-002-eeg-10-meg-10,0,-10,-10,per_modality_fixed_3_to_1_e10,per_modality_exponent,-0.01529361164415078
retired113,erp-v6-hierarchical-v1-gate-calibration-002-eeg-10-meg-10,0,-10,-10,sqrt_weight_eeg_0p5,sqrt_weight,-0.017618995858172507
retired113,erp-v6-hierarchical-v1-gate-calibration-002-eeg-10-meg-10,0,-10,-10,sqrt_weight_eeg_0p6,sqrt_weight,-0.017117009078532135
retired113,erp-v6-hierarchical-v1-gate-calibration-002-eeg-10-meg-10,0,-10,-10,sqrt_weight_eeg_0p666667,sqrt_weight,-0.01678235122543855
retired113,erp-v6-hierarchical-v1-gate-calibration-002-eeg-10-meg-10,0,-10,-10,sqrt_weight_eeg_0p75,sqrt_weight,-0.016364028909071578
retired113,erp-v6-hierarchical-v1-gate-calibration-002-eeg-10-meg-10,0,-10,-10,adaptive_balance_p0p5,adaptive_balance,-0.01638417811945821
retired113,erp-v6-hierarchical-v1-gate-calibration-002-eeg-10-meg-10,0,-10,-10,adaptive_balance_p1,adaptive_balance,-0.016404003822775997
retired113,erp-v6-hierarchical-v1-gate-calibration-002-eeg-10-meg-10,0,-10,-10,adaptive_balance_p2,adaptive_balance,-0.016442705401173204
retired113,erp-v6-hierarchical-v1-gate-calibration-002-eeg-10-meg-10,0,-10,-10,reference_global_sqrt_fixed_3_to_1,reference_global,-0.01628323354613203
retired113,erp-v6-hierarchical-v1-gate-calibration-002-eeg-10-meg-10,0,-10,-10,reference_snr_blind_consensus,reference_consensus,-0.02053847781662108
retired113,erp-v6-hierarchical-v1-gate-calibration-003-eeg-10-meg-10,0,-10,-10,per_modality_fixed_3_to_1_e05,per_modality_exponent,-0.003761212201807428
retired113,erp-v6-hierarchical-v1-gate-calibration-003-eeg-10-meg-10,0,-10,-10,per_modality_fixed_3_to_1_e0625,per_modality_exponent,-0.0036430231010949744
retired113,erp-v6-hierarchical-v1-gate-calibration-003-eeg-10-meg-10,0,-10,-10,per_modality_fixed_3_to_1_e075,per_modality_exponent,-0.00352871656121304
retired113,erp-v6-hierarchical-v1-gate-calibration-003-eeg-10-meg-10,0,-10,-10,per_modality_fixed_3_to_1_e0875,per_modality_exponent,-0.0034181627657964317
retired113,erp-v6-hierarchical-v1-gate-calibration-003-eeg-10-meg-10,0,-10,-10,per_modality_fixed_3_to_1_e10,per_modality_exponent,-0.00331123626827619
retired113,erp-v6-hierarchical-v1-gate-calibration-003-eeg-10-meg-10,0,-10,-10,sqrt_weight_eeg_0p5,sqrt_weight,-0.003067054980979802
retired113,erp-v6-hierarchical-v1-gate-calibration-003-eeg-10-meg-10,0,-10,-10,sqrt_weight_eeg_0p6,sqrt_weight,-0.003344717869310852
retired113,erp-v6-hierarchical-v1-gate-calibration-003-eeg-10-meg-10,0,-10,-10,sqrt_weight_eeg_0p666667,sqrt_weight,-0.003529826461531552
retired113,erp-v6-hierarchical-v1-gate-calibration-003-eeg-10-meg-10,0,-10,-10,sqrt_weight_eeg_0p75,sqrt_weight,-0.0037612122018074274
retired113,erp-v6-hierarchical-v1-gate-calibration-003-eeg-10-meg-10,0,-10,-10,adaptive_balance_p0p5,adaptive_balance,-0.003703308354779183
retired113,erp-v6-hierarchical-v1-gate-calibration-003-eeg-10-meg-10,0,-10,-10,adaptive_balance_p1,adaptive_balance,-0.00365023461741496
retired113,erp-v6-hierarchical-v1-gate-calibration-003-eeg-10-meg-10,0,-10,-10,adaptive_balance_p2,adaptive_balance,-0.003556999446222348
retired113,erp-v6-hierarchical-v1-gate-calibration-003-eeg-10-meg-10,0,-10,-10,reference_global_sqrt_fixed_3_to_1,reference_global,-0.003726203729492875
retired113,erp-v6-hierarchical-v1-gate-calibration-003-eeg-10-meg-10,0,-10,-10,reference_snr_blind_consensus,reference_consensus,-0.004772506487440194
retired113,erp-v6-hierarchical-v1-gate-calibration-004-eeg-10-meg-10,0,-10,-10,per_modality_fixed_3_to_1_e05,per_modality_exponent,5.380146492289977e-06
retired113,erp-v6-hierarchical-v1-gate-calibration-004-eeg-10-meg-10,0,-10,-10,per_modality_fixed_3_to_1_e0625,per_modality_exponent,5.294856531967369e-06
retired113,erp-v6-hierarchical-v1-gate-calibration-004-eeg-10-meg-10,0,-10,-10,per_modality_fixed_3_to_1_e075,per_modality_exponent,5.21097420466e-06
retired113,erp-v6-hierarchical-v1-gate-calibration-004-eeg-10-meg-10,0,-10,-10,per_modality_fixed_3_to_1_e0875,per_modality_exponent,5.128475579080949e-06
retired113,erp-v6-hierarchical-v1-gate-calibration-004-eeg-10-meg-10,0,-10,-10,per_modality_fixed_3_to_1_e10,per_modality_exponent,5.047337139263104e-06
retired113,erp-v6-hierarchical-v1-gate-calibration-004-eeg-10-meg-10,0,-10,-10,sqrt_weight_eeg_0p5,sqrt_weight,5.824538044667746e-06
retired113,erp-v6-hierarchical-v1-gate-calibration-004-eeg-10-meg-10,0,-10,-10,sqrt_weight_eeg_0p6,sqrt_weight,5.646781423716639e-06
retired113,erp-v6-hierarchical-v1-gate-calibration-004-eeg-10-meg-10,0,-10,-10,sqrt_weight_eeg_0p666667,sqrt_weight,5.528277009749234e-06
retired113,erp-v6-hierarchical-v1-gate-calibration-004-eeg-10-meg-10,0,-10,-10,sqrt_weight_eeg_0p75,sqrt_weight,5.3801464922899775e-06
retired113,erp-v6-hierarchical-v1-gate-calibration-004-eeg-10-meg-10,0,-10,-10,adaptive_balance_p0p5,adaptive_balance,5.3924833877083944e-06
retired113,erp-v6-hierarchical-v1-gate-calibration-004-eeg-10-meg-10,0,-10,-10,adaptive_balance_p1,adaptive_balance,5.404477794643963e-06
retired113,erp-v6-hierarchical-v1-gate-calibration-004-eeg-10-meg-10,0,-10,-10,adaptive_balance_p2,adaptive_balance,5.427476910841229e-06
retired113,erp-v6-hierarchical-v1-gate-calibration-004-eeg-10-meg-10,0,-10,-10,reference_global_sqrt_fixed_3_to_1,reference_global,5.333553830656593e-06
retired113,erp-v6-hierarchical-v1-gate-calibration-004-eeg-10-meg-10,0,-10,-10,reference_snr_blind_consensus,reference_consensus,1.1004572523933522e-05
retired113,erp-v6-hierarchical-v1-gate-calibration-005-eeg-10-meg-10,0,-10,-10,per_modality_fixed_3_to_1_e05,per_modality_exponent,0.008898905010521731
retired113,erp-v6-hierarchical-v1-gate-calibration-005-eeg-10-meg-10,0,-10,-10,per_modality_fixed_3_to_1_e0625,per_modality_exponent,0.008602941895304347
retired113,erp-v6-hierarchical-v1-gate-calibration-005-eeg-10-meg-10,0,-10,-10,per_modality_fixed_3_to_1_e075,per_modality_exponent,0.008316506083163129
retired113,erp-v6-hierarchical-v1-gate-calibration-005-eeg-10-meg-10,0,-10,-10,per_modality_fixed_3_to_1_e0875,per_modality_exponent,0.008039297225916278
retired113,erp-v6-hierarchical-v1-gate-calibration-005-eeg-10-meg-10,0,-10,-10,per_modality_fixed_3_to_1_e10,per_modality_exponent,0.007771024312259983
retired113,erp-v6-hierarchical-v1-gate-calibration-005-eeg-10-meg-10,0,-10,-10,sqrt_weight_eeg_0p5,sqrt_weight,0.0010405607095406652
retired113,erp-v6-hierarchical-v1-gate-calibration-005-eeg-10-meg-10,0,-10,-10,sqrt_weight_eeg_0p6,sqrt_weight,0.004183898429933092
retired113,erp-v6-hierarchical-v1-gate-calibration-005-eeg-10-meg-10,0,-10,-10,sqrt_weight_eeg_0p666667,sqrt_weight,0.006279456910194709
retired113,erp-v6-hierarchical-v1-gate-calibration-005-eeg-10-meg-10,0,-10,-10,sqrt_weight_eeg_0p75,sqrt_weight,0.008898905010521735
retired113,erp-v6-hierarchical-v1-gate-calibration-005-eeg-10-meg-10,0,-10,-10,adaptive_balance_p0p5,adaptive_balance,0.008650867320237985
retired113,erp-v6-hierarchical-v1-gate-calibration-005-eeg-10-meg-10,0,-10,-10,adaptive_balance_p1,adaptive_balance,0.008410658594103032
retired113,erp-v6-hierarchical-v1-gate-calibration-005-eeg-10-meg-10,0,-10,-10,adaptive_balance_p2,adaptive_balance,0.007952747392586529
retired113,erp-v6-hierarchical-v1-gate-calibration-005-eeg-10-meg-10,0,-10,-10,reference_global_sqrt_fixed_3_to_1,reference_global,0.009014712893369607
retired113,erp-v6-hierarchical-v1-gate-calibration-005-eeg-10-meg-10,0,-10,-10,reference_snr_blind_consensus,reference_consensus,-0.015106851534938591
retired113,erp-v6-hierarchical-v1-gate-calibration-006-eeg-10-meg-10,0,-10,-10,per_modality_fixed_3_to_1_e05,per_modality_exponent,-0.013594897823169147
retired113,erp-v6-hierarchical-v1-gate-calibration-006-eeg-10-meg-10,0,-10,-10,per_modality_fixed_3_to_1_e0625,per_modality_exponent,-0.01336997025205207
retired113,erp-v6-hierarchical-v1-gate-calibration-006-eeg-10-meg-10,0,-10,-10,per_modality_fixed_3_to_1_e075,per_modality_exponent,-0.01314879282777609
retired113,erp-v6-hierarchical-v1-gate-calibration-006-eeg-10-meg-10,0,-10,-10,per_modality_fixed_3_to_1_e0875,per_modality_exponent,-0.012931302768028395
retired113,erp-v6-hierarchical-v1-gate-calibration-006-eeg-10-meg-10,0,-10,-10,per_modality_fixed_3_to_1_e10,per_modality_exponent,-0.012717438343840643
retired113,erp-v6-hierarchical-v1-gate-calibration-006-eeg-10-meg-10,0,-10,-10,sqrt_weight_eeg_0p5,sqrt_weight,-0.00968193170339402
retired113,erp-v6-hierarchical-v1-gate-calibration-006-eeg-10-meg-10,0,-10,-10,sqrt_weight_eeg_0p6,sqrt_weight,-0.011247118151304069
retired113,erp-v6-hierarchical-v1-gate-calibration-006-eeg-10-meg-10,0,-10,-10,sqrt_weight_eeg_0p666667,sqrt_weight,-0.012290575783244103
retired113,erp-v6-hierarchical-v1-gate-calibration-006-eeg-10-meg-10,0,-10,-10,sqrt_weight_eeg_0p75,sqrt_weight,-0.013594897823169146
retired113,erp-v6-hierarchical-v1-gate-calibration-006-eeg-10-meg-10,0,-10,-10,adaptive_balance_p0p5,adaptive_balance,-0.013470009264510906
retired113,erp-v6-hierarchical-v1-gate-calibration-006-eeg-10-meg-10,0,-10,-10,adaptive_balance_p1,adaptive_balance,-0.013349106723519653
retired113,erp-v6-hierarchical-v1-gate-calibration-006-eeg-10-meg-10,0,-10,-10,adaptive_balance_p2,adaptive_balance,-0.013118754874509617
retired113,erp-v6-hierarchical-v1-gate-calibration-006-eeg-10-meg-10,0,-10,-10,reference_global_sqrt_fixed_3_to_1,reference_global,-0.013580088526920803
retired113,erp-v6-hierarchical-v1-gate-calibration-006-eeg-10-meg-10,0,-10,-10,reference_snr_blind_consensus,reference_consensus,-0.018111962995272003
retired113,erp-v6-hierarchical-v1-gate-calibration-007-eeg-10-meg-10,0,-10,-10,per_modality_fixed_3_to_1_e05,per_modality_exponent,3.2405894127193115e-06
retired113,erp-v6-hierarchical-v1-gate-calibration-007-eeg-10-meg-10,0,-10,-10,per_modality_fixed_3_to_1_e0625,per_modality_exponent,3.1179759640122194e-06
retired113,erp-v6-hierarchical-v1-gate-calibration-007-eeg-10-meg-10,0,-10,-10,per_modality_fixed_3_to_1_e075,per_modality_exponent,3.002144057135352e-06
retired113,erp-v6-hierarchical-v1-gate-calibration-007-eeg-10-meg-10,0,-10,-10,per_modality_fixed_3_to_1_e0875,per_modality_exponent,2.892650885514264e-06
retired113,erp-v6-hierarchical-v1-gate-calibration-007-eeg-10-meg-10,0,-10,-10,per_modality_fixed_3_to_1_e10,per_modality_exponent,2.7890840209818537e-06
retired113,erp-v6-hierarchical-v1-gate-calibration-007-eeg-10-meg-10,0,-10,-10,sqrt_weight_eeg_0p5,sqrt_weight,4.7825703074732845e-06
retired113,erp-v6-hierarchical-v1-gate-calibration-007-eeg-10-meg-10,0,-10,-10,sqrt_weight_eeg_0p6,sqrt_weight,4.165777949571695e-06
retired113,erp-v6-hierarchical-v1-gate-calibration-007-eeg-10-meg-10,0,-10,-10,sqrt_weight_eeg_0p666667,sqrt_weight,3.754583044303969e-06
retired113,erp-v6-hierarchical-v1-gate-calibration-007-eeg-10-meg-10,0,-10,-10,sqrt_weight_eeg_0p75,sqrt_weight,3.2405894127193115e-06
retired113,erp-v6-hierarchical-v1-gate-calibration-007-eeg-10-meg-10,0,-10,-10,adaptive_balance_p0p5,adaptive_balance,3.545322728662458e-06
retired113,erp-v6-hierarchical-v1-gate-calibration-007-eeg-10-meg-10,0,-10,-10,adaptive_balance_p1,adaptive_balance,3.789833253154923e-06
retired113,erp-v6-hierarchical-v1-gate-calibration-007-eeg-10-meg-10,0,-10,-10,adaptive_balance_p2,adaptive_balance,4.143439912038689e-06
retired113,erp-v6-hierarchical-v1-gate-calibration-007-eeg-10-meg-10,0,-10,-10,reference_global_sqrt_fixed_3_to_1,reference_global,2.8519344009999923e-06
retired113,erp-v6-hierarchical-v1-gate-calibration-007-eeg-10-meg-10,0,-10,-10,reference_snr_blind_consensus,reference_consensus,5.747073499702352e-06
retired113,erp-v6-hierarchical-v1-gate-calibration-008-eeg-10-meg-10,0,-10,-10,per_modality_fixed_3_to_1_e05,per_modality_exponent,-0.15439506076737838
