source_index,hemisphere,vertex,x_m,y_m,z_m,label,beta_pmbr_db
730,left,53183,-0.047085797100641785,-0.01642458204760248,0.06059548086654721,bankssts-lh,0.46809481257756147
731,left,53285,-0.05247320828375229,-0.019542644163404538,0.05284235947568121,bankssts-lh,0.48452854065655315
732,left,53418,-0.055056181479512606,-0.02308649016053248,0.046552450058294496,middletemporal-lh,0.5479202664303898
733,left,53420,-0.057815876973600584,-0.023386852937218063,0.04700711490037406,middletemporal-lh,0.5994978196265868
734,left,53590,-0.047068764733155424,-0.028883587116451167,0.035277122636601266,inferiortemporal-lh,0.5924585366451848
735,left,53646,-0.0074982123298105875,0.01199521494868265,0.1139293854925386,paracentral-lh,1.8068391875265855
736,left,53754,-0.0048451893952903766,0.008832872976294476,0.10603745159688192,paracentral-lh,1.2650974953537897
737,left,53804,-0.04102544095804274,0.006377160277025918,0.10522012713373548,postcentral-lh,0.5682840053621142
738,left,53812,-0.02083129541021439,0.008495554781206525,0.10373376490118787,precentral-lh,1.2259512389175287
739,left,53843,-0.0478587576005175,0.005331494994030763,0.10318879848115274,postcentral-lh,0.42938753864620444
740,left,53937,-0.04210896903521651,0.004006693332276446,0.09875619280436225,postcentral-lh,0.4430591544994678
741,left,53952,-0.029412324926608054,0.004274049676153896,0.09699121513759627,precentral-lh,0.7803325915008384
742,left,54200,-0.038443317729945706,-0.002358968291687422,0.0859982750576555,postcentral-lh,0.4831444127035799
743,left,54287,-0.05187660440487297,-0.00504072844201732,0.08147181608383028,supramarginal-lh,0.23725791763752302
744,left,54390,-0.007883118773837954,-0.008001468129155892,0.07300052120754427,isthmuscingulate-lh,0.4560210520195018
745,left,54405,-0.04679977575869545,-0.009258321051809019,0.07129146342803211,supramarginal-lh,0.43733247878339543
746,left,54439,-0.05422586167320105,-0.011781745444958754,0.06678907302315819,superiortemporal-lh,0.44134023658704075
747,left,54500,-0.05626834881365179,-0.015229058977805385,0.061835686464318536,bankssts-lh,0.5317746005296662
748,left,54545,-0.009894254899761078,-0.015016975509820875,0.058361022809729136,isthmuscingulate-lh,0.23153395077644087
749,left,54616,-0.016494073425221002,-0.018193660430742827,0.05134191053169386,isthmuscingulate-lh,0.213306679339912
750,left,54632,-0.027087909263973385,-0.019248012112648247,0.05047932148856704,lingual-lh,0.3211090608201684
751,left,54771,-0.02682138500430722,-0.022858592277549144,0.043353315051951405,lingual-lh,0.277052754496738
752,left,54778,-0.04705547142094144,-0.02312107660520522,0.04332522644688062,inferiortemporal-lh,0.45686445459983077
753,left,54801,-0.03794569728018264,-0.023734578790073027,0.04191747939209486,fusiform-lh,0.3947942344887508
754,left,54852,-0.05193667133342182,-0.02550623345115535,0.038149504340035,inferiortemporal-lh,0.5860900122953806
755,left,55028,-0.0227960245527682,0.011491322833921163,0.10943572306010706,precentral-lh,1.5819829314572231
756,left,55046,-0.035301785294344495,0.01049380924156684,0.10911383354110181,precentral-lh,0.907701688231435
757,left,55149,-0.004870031682058356,0.007911272698988739,0.10242696737269073,paracentral-lh,1.0622775033044713
758,left,55191,-0.021177869743462537,0.0070257157054899235,0.09903263845591583,precentral-lh,0.9757925188320036
759,left,55316,-0.04890262917340194,0.002754927665391681,0.09484440391094036,postcentral-lh,0.37207967431017297
760,left,55329,-0.03629969328852749,0.002977719263407468,0.09390652563300314,superiorparietal-lh,0.5085533282850637
761,left,55360,-0.01668695343271378,0.0015522955268424893,0.09071650113185298,paracentral-lh,0.7938300686505388
762,left,55365,-0.03629056416019556,0.0005471864289241651,0.09057678739439826,superiorparietal-lh,0.5115290580760785
763,left,55393,-0.004509038740668245,0.0012995863525479961,0.08995667400976483,posteriorcingulate-lh,0.5399034516736178
764,left,55421,-0.03693150881716755,0.00013190684815565963,0.08769652394785603,superiorparietal-lh,0.507558715479124
765,left,55430,-0.05824693048937942,-0.0009952652394696788,0.0887130503596703,supramarginal-lh,0.14458415652148698
766,left,55490,-0.049455190002780966,-0.001870054792278598,0.08434969411966728,supramarginal-lh,0.32577981644711856
767,left,55571,-0.010255058507580683,-0.003748020757201707,0.08073384488552214,isthmuscingulate-lh,0.5850685436432604
768,left,55600,-0.05874005225275239,-0.005436629147678465,0.07772742657870164,supramarginal-lh,0.2160119569425122
769,left,55704,-0.00039495469293626977,-0.009989209866453835,0.06630932818123408,unknown,0.2707537334432238
770,left,55728,-0.04953604676276697,-0.013125892792713645,0.061508895878020324,bankssts-lh,0.4774154217810033
771,left,55990,-0.05009145599997762,-0.02119973416025325,0.04494036959684361,inferiortemporal-lh,0.4803469633280586
772,left,56020,-0.020205684842388234,-0.021044111358964813,0.04332710147746177,lingual-lh,0.2015318095243363
773,left,56063,-0.056925779601031075,-0.023870938271524946,0.04028783653893654,inferiortemporal-lh,0.6253577309473379
774,left,56184,-0.013078727080679963,0.015583815374209331,0.11734033596113021,precentral-lh,2.1919869204426585
775,left,56225,-0.017538906689292238,0.014106172781055238,0.11571014416935448,precentral-lh,1.9984597100486403
776,left,56274,-0.030657610094344062,0.011735762278280035,0.11168673492143115,precentral-lh,1.3743878834124337
777,left,56371,-0.025891226212102072,0.00875204388869502,0.10288587477473879,precentral-lh,1.0710213245983211
778,left,56535,-0.04663711051276231,0.004497122004066714,0.09631969232056939,postcentral-lh,0.4440554746440452
779,left,56542,-0.008102388404968222,0.005024467850516084,0.09456586176599384,paracentral-lh,0.8501703551256509
780,left,56605,-0.042855227526133,0.0021686102288807486,0.09112772380737764,postcentral-lh,0.4169414041929394
781,left,56652,-0.009910211917284235,0.0019945134445593132,0.08783078913962271,posteriorcingulate-lh,0.7484869618950473
782,left,56713,-0.008161346780594806,-0.0003035995529603744,0.08489641274453491,posteriorcingulate-lh,0.6557806409502165
783,left,56738,-0.05628506962856314,-0.0013101306442391157,0.08378589869145034,supramarginal-lh,0.1867511361856863
784,left,56778,-0.013915702019947603,-0.001783573954887526,0.08200096867694137,precuneus-lh,0.6064406167175377
785,left,56800,-0.04100378188880072,-0.0031296949920490338,0.08040067834819907,supramarginal-lh,0.4486365313833643
786,left,56811,-0.05406828558204436,-0.004052681690824013,0.07859098383543611,supramarginal-lh,0.24136092676962356
787,left,56869,-0.048960408140853305,-0.006258246775276196,0.07428988019123801,supramarginal-lh,0.3933261512144849
788,left,56916,-0.04264867707235377,-0.00797284495847367,0.06925942954923997,supramarginal-lh,0.4621674765365563
789,left,56933,-0.05173438328282792,-0.009072360500118023,0.06790952050251636,superiortemporal-lh,0.43761260386242057
790,left,57009,-0.00255985652055268,-0.012343069794751797,0.0582062785238922,unknown,0.14673314690980943
791,left,57026,-0.012805325475827566,-0.013912622992834175,0.0566161770163691,isthmuscingulate-lh,0.24649627217217912
792,left,57038,-0.01250651989054543,-0.015969037098244224,0.054095211203593944,isthmuscingulate-lh,0.20385967090358773
793,left,57043,-0.04679458044383592,-0.015776236804666107,0.05414880975798293,bankssts-lh,0.4621254340002299
794,left,57085,-0.058716678035179076,-0.01647382340967027,0.0522452260799901,bankssts-lh,0.5488338619573486
795,left,57197,-0.014174695704277287,-0.01886717003531404,0.045993725041762495,lingual-lh,0.16198433166521375
796,left,57208,-0.041248314147065035,-0.019530025330808883,0.0456077738616112,inferiortemporal-lh,0.40537230705721133
797,left,57589,-0.04551918707406509,0.008949897947713194,0.10349672453169144,postcentral-lh,0.4839535809364546
798,left,57594,-0.03223826182486868,0.009469940397535851,0.1025988202979386,precentral-lh,0.7606833378884232
799,left,57632,-0.04038960230730812,0.007099416843086343,0.09998753866204467,postcentral-lh,0.4454837694198557
800,left,57683,-0.02570283140195862,0.0072351749073106255,0.0965791953755632,precentral-lh,0.859546156907188
801,left,57756,-0.03987579607112916,0.00448369025987693,0.09237345927830416,postcentral-lh,0.4690600075091269
802,left,57850,-0.044327459237496876,0.0011717974735431574,0.08868766513903134,postcentral-lh,0.3911147172630312
803,left,57895,-0.015137689373878289,0.0019385449710604208,0.0855641765966518,posteriorcingulate-lh,0.6743297609588703
804,left,57971,-0.007278453737375876,-0.0005298860171513917,0.08106596732056834,isthmuscingulate-lh,0.5740563391881238
805,left,58151,-0.046789726558718985,-0.00847159743961938,0.06598147760864406,superiortemporal-lh,0.4643374205254657
806,left,58187,-0.05906618620239576,-0.01093625822936213,0.060341810372943123,bankssts-lh,0.5936698745577466
807,left,58245,-0.016715699163851974,-0.013508049312287235,0.05549825003214759,isthmuscingulate-lh,0.2811191574900205
808,left,58273,-0.0532435075232321,-0.014990122351551345,0.05414998998657852,bankssts-lh,0.4850255982565679
809,left,58338,-0.0185086853625937,-0.016784404567917265,0.049641681515856496,isthmuscingulate-lh,0.22498731886144402
810,left,58348,-0.05927328122174639,-0.01818669917963544,0.04912242906371931,middletemporal-lh,0.5754844638060123
811,left,58369,-0.023197052340778092,-0.017261777084462183,0.04785504817071244,lingual-lh,0.26378738316414946
812,left,58511,-0.03545910056685412,-0.022416766965586202,0.036822216832216585,fusiform-lh,0.37488675756650064
813,left,58565,-0.05062995676917936,-0.025042666722548325,0.03303011728215936,inferiortemporal-lh,0.6382358272071742
814,left,58629,-0.02097480119390718,0.015606675040793485,0.11406492314159132,precentral-lh,1.9301686599586265
815,left,58805,-0.007593662161507326,0.008960134448995448,0.09960352950767941,paracentral-lh,1.1142356964823583
816,left,58913,-0.03026966914870773,0.006525811759235937,0.0941358268903764,precentral-lh,0.7355410622049309
817,left,58936,-0.011804686963362595,0.005042610094130471,0.09156549155773568,paracentral-lh,0.869140488769785
818,left,59068,-0.053586926268749696,0.0016501222376493919,0.08545449212532111,supramarginal-lh,0.2204657653355789
819,left,59081,-0.03877761550891474,0.001071998982252088,0.08407725701969056,postcentral-lh,0.4664011264510881
820,left,59161,-0.0439821821557499,-0.00041372794345883885,0.08105187145744876,supramarginal-lh,0.4099656340599705
821,left,59176,-0.004694436538985597,-0.0006350815262893177,0.07874343312865904,isthmuscingulate-lh,0.516034502395138
822,left,59258,-0.0015640708335121693,-0.004070725641980593,0.07146770053998716,unknown,0.38898205410259545
823,left,59307,-0.05703044738214988,-0.007543976537890747,0.06634790426405686,superiortemporal-lh,0.4984889744911199
824,left,59316,-0.04199779696486003,-0.008290900810587781,0.06538403098183387,superiortemporal-lh,0.46049997120421804
825,left,59346,-0.05983553069263792,-0.00976100450293211,0.06346580601324758,superiortemporal-lh,0.5904987351605919
826,left,59350,-0.00034786146027122823,-0.008651239409575094,0.06180769055012509,unknown,0.18497598853119263
827,left,59355,-0.053141674513879,-0.01005547972385975,0.06189674641899698,bankssts-lh,0.4983050734392055
828,left,59387,-0.04630186557159231,-0.010926548944343886,0.058708230098802015,bankssts-lh,0.4703276516741128
829,left,59405,-0.008077389678363965,-0.010879677571177564,0.05779621133350845,isthmuscingulate-lh,0.21277390778209312
830,left,59499,-0.018957793019860225,-0.013936920434034328,0.05148739996660427,isthmuscingulate-lh,0.25869869008802804
831,left,59523,-0.013449413788280816,-0.015393315816396743,0.050332817707483365,isthmuscingulate-lh,0.18308873511728613
832,left,59564,-0.02002014381346377,-0.01618818624534233,0.04700180686471289,lingual-lh,0.22623891912849053
833,left,59697,-0.04577727006264804,-0.021701610808278263,0.037354770278147084,inferiortemporal-lh,0.4336381252979345
834,left,59717,-0.02998252742859835,-0.022213651534587202,0.03561075639839566,fusiform-lh,0.32644978509083894
835,left,59761,-0.03852688140547118,-0.024033019852386754,0.03184734995067463,fusiform-lh,0.4207819552647231
836,left,59793,-0.009519968105880143,0.017715465024022617,0.1153114074033667,superiorfrontal-lh,1.9147714285907742
837,left,59882,-0.02729602299707685,0.014996995821165478,0.10899534363554252,precentral-lh,1.599587171754708
838,left,60014,-0.011503400347381192,0.00992463314324642,0.09810970507964992,paracentral-lh,1.0760122556124676
839,left,60043,-0.04373626816743022,0.007713193833886798,0.09600177233972768,postcentral-lh,0.4273523538913818
840,left,60049,-0.0340178570803481,0.007675103030837417,0.09565887124790304,postcentral-lh,0.6971347587146604
841,left,60091,-0.03814271066315505,0.007090333143739667,0.09340462586763032,postcentral-lh,0.5599262095118227
842,left,60103,-0.04833315660915583,0.006667626711302018,0.09287503869977426,postcentral-lh,0.3860069103286832
843,left,60180,-0.008045994728571919,0.003907750739770244,0.08574367094665597,posteriorcingulate-lh,0.67365535788896
844,left,60298,-0.007714162004652251,-0.00040735495985642564,0.07783552985498499,isthmuscingulate-lh,0.5246652044405883
845,left,60322,-0.008905690292452837,-0.0017175888367363642,0.07537024215480115,isthmuscingulate-lh,0.4939814559543835
846,left,60329,-0.005479618553961086,-0.002209696080039394,0.07411976308338501,unknown,0.45876299983294266
847,left,60338,-0.05358759361116993,-0.00466007722691127,0.07402316993724684,supramarginal-lh,0.3466530628389958
848,left,60345,-0.045756900328927846,-0.0030682124123619647,0.07317123816513067,supramarginal-lh,0.4407368642970647
849,left,60522,-0.01257344639485052,-0.010217803784067407,0.05691935824161495,isthmuscingulate-lh,0.26165425638276674
850,left,60626,-0.05319274589086048,-0.014131124132308773,0.051226587614941546,bankssts-lh,0.4720723792659759
851,left,60722,-0.03275769702267289,-0.016404411154625147,0.04655598634527994,fusiform-lh,0.35668744114719464
852,left,60770,-0.032912685654571915,-0.01766571637368471,0.04284055791021773,fusiform-lh,0.34073471379662496
853,left,60822,-0.03169942807188792,-0.019449569090910133,0.0386068241147888,fusiform-lh,0.32936016318431255
854,left,60888,-0.04020650143742125,-0.02282219884633867,0.033607505483421424,fusiform-lh,0.41381965213167055
855,left,60995,-0.009091994995861214,0.016289256163696586,0.11020775560961907,superiorfrontal-lh,1.3958927809935047
856,left,61022,-0.01580988630412638,0.016269321652572617,0.10901354247022912,precentral-lh,1.3708633468554976
857,left,61056,-0.018839060824378175,0.014999700198896355,0.10683772446226639,precentral-lh,1.2980057380988008
858,left,61091,-0.009238143664073864,0.014115747089438224,0.1051680913159539,superiorfrontal-lh,1.242537812473357
859,left,61272,-0.015045609046323736,0.008811501208811414,0.09419547885463103,paracentral-lh,0.9119684715723828
860,left,61356,-0.008147839584995405,0.006107923663760424,0.08771379190024137,posteriorcingulate-lh,0.7283372253514946
861,left,61358,-0.01489858195255337,0.005850913974717108,0.08777627068916964,paracentral-lh,0.7308931029840201
862,left,61374,-0.05700467676131921,0.003999829029326088,0.08716768608921902,supramarginal-lh,0.1812138061270316
863,left,61452,-0.0054628821212623375,0.002963898734326524,0.08050477841042286,posteriorcingulate-lh,0.5496794535869216
864,left,61471,-0.04921759106626079,0.0006788998424183375,0.07989765052160137,supramarginal-lh,0.3393959150831553
865,left,61480,-0.05646659037991939,0.0002787114002673948,0.07867698742789311,supramarginal-lh,0.2411982586018748
866,left,61552,-0.03841945835514828,-0.0024070724555787628,0.07105185733965097,supramarginal-lh,0.44956891853181946
867,left,61615,-0.03761464220255771,-0.005149560543655814,0.0670576361313816,superiortemporal-lh,0.45065909948962496
868,left,61617,-0.040234796611519255,-0.004899517616807575,0.06775459153059137,supramarginal-lh,0.4541113502022788
