source_index,mni_x_mm,mni_y_mm,mni_z_mm,DICS_erd_db,LCMV_erd_db,MNE_erd_db,dSPM_erd_db,sLORETA_erd_db,eLORETA_erd_db
882,6.000000000000001,32.000000000000014,-24.000000000000004,0.09177413256708304,0.13001267821879986,-0.0033488772136279527,-0.003348877213634226,-0.0033488772136327782,-0.0053459259593876
883,14.000000000000002,32.000000000000014,-24.000000000000004,0.07968550365491767,0.10400918756364352,0.012823402211399947,0.012823402211405717,0.012823402211409561,-0.08238352036331721
884,22.0,32.000000000000014,-24.000000000000004,0.08614264185180981,0.11041900986178245,0.006102701583626645,0.006102701583626645,0.006102701583626645,-0.12326794570230612
885,30.000000000000004,32.000000000000014,-24.000000000000004,0.17108121161316803,0.14568154181804852,-0.028895931558644162,-0.02889593155862572,-0.028895931558636886,-0.021300043147837698
886,38.0,32.000000000000014,-24.000000000000004,0.17542857476123763,0.15026245137624278,-0.06451472473647844,-0.06451472473642608,-0.06451472473645593,-0.09212899243709431
887,46.000000000000014,32.000000000000014,-24.000000000000004,0.1313206460648928,0.11096094499259407,-0.09527036545194562,-0.09527036545185838,-0.09527036545191703,-0.05723003566213904
888,-18.0,40.000000000000014,-24.000000000000004,0.20150303330093622,0.22526894197356762,0.06475062993360456,0.06475062993361881,0.06475062993362071,0.044963607946455146
889,-10.0,40.000000000000014,-24.000000000000004,0.19867015185504103,0.22881449343640925,0.02436897807147831,0.024368978071535843,0.024368978071532967,-0.04252266585634623
890,-2.0,40.000000000000014,-24.000000000000004,0.15421756944235104,0.191819111255951,0.008490461016488746,0.008490461016513769,0.008490461016513769,-0.007269685940376548
891,6.000000000000001,40.000000000000014,-24.000000000000004,0.2247709028187667,0.25136955706270503,0.020536541428747404,0.020536541428790595,0.020536541428791553,0.002881508224571904
892,14.000000000000002,40.000000000000014,-24.000000000000004,0.2782913488962306,0.2979507102796696,0.03169781155269244,0.03169781155271733,0.0316978115527202,-0.020093189477287228
893,22.0,40.000000000000014,-24.000000000000004,0.362512230505859,0.37114204097782044,0.02827006739016992,0.028270067390163217,0.028270067390168005,0.03563309464821186
894,30.000000000000004,40.000000000000014,-24.000000000000004,0.4781328972861775,0.45061170622983693,-0.011492411261084617,-0.011492411261076396,-0.011492411261077846,-0.009003912521073467
895,46.000000000000014,40.000000000000014,-24.000000000000004,0.18202627225969065,0.15219595580987577,-0.00815198815930535,-0.008151988159298105,-0.008151988159300521,-0.10006201892218478
896,-18.0,48.000000000000014,-24.000000000000004,0.2665282752798079,0.27124760329970177,0.06408532328756875,0.06408532328758204,0.0640853232875792,0.04987876621442642
897,-10.0,48.000000000000014,-24.000000000000004,0.28173686997287845,0.2902269055514315,0.03577372748885,0.03577372748892364,0.035773727488921735,0.018807634476107192
898,-2.0,48.000000000000014,-24.000000000000004,0.3421304221416084,0.34498008081120723,0.021768211134374566,0.021768211134434057,0.021768211134427336,0.05249166238938269
899,6.000000000000001,48.000000000000014,-24.000000000000004,0.32093550900433565,0.3415790227574249,0.019827289180888857,0.019827289180929176,0.019827289180926296,0.032729392949551434
900,14.000000000000002,48.000000000000014,-24.000000000000004,0.3094562680439883,0.32755487167149056,0.01559640333728348,0.015596403337296933,0.015596403337296933,-0.013942123817268528
901,22.0,48.000000000000014,-24.000000000000004,0.35204010599153435,0.36970508212235864,-0.013948875254199009,-0.013948875254196587,-0.013948875254196587,0.04648787944553757
902,-10.0,56.000000000000014,-24.000000000000004,0.34796391658692755,0.3350104100428518,0.059320429384022544,0.059320429384098636,0.05932042938409199,0.04354923432252939
903,-2.0,56.000000000000014,-24.000000000000004,0.37316925329452627,0.3786232274516344,0.05266613651390516,0.052666136514008054,0.052666136513997576,0.019706343861618587
904,6.000000000000001,56.000000000000014,-24.000000000000004,0.3767367666713223,0.39313986635445153,0.04134114454141519,0.04134114454148206,0.041341144541478234,0.03442075581143743
905,14.000000000000002,56.000000000000014,-24.000000000000004,0.37342997609861983,0.40147743142055076,0.03929573700921088,0.03929573700922808,0.039295737009230954,0.0721135445925014
906,6.000000000000001,64.00000000000003,-24.000000000000004,0.3664167638906123,0.3613055188431358,0.008494615995251155,0.008494615995244417,0.008494615995246342,0.0339505850885444
907,-18.0,-104.0,-15.999999999999996,-0.38540608177352836,-0.35525692570791795,-0.02737892642461809,-0.0273789264245914,-0.027378926424609356,-0.08385495527402678
908,-10.0,-104.0,-15.999999999999996,-0.6101331316905623,-0.6009889004865704,-0.012845884735124637,-0.01284588473511013,-0.012845884735118352,-0.06691467143211344
909,-2.0,-104.0,-15.999999999999996,-0.5893650423632004,-0.5767842965796764,-0.07997490921569053,-0.07997490921561096,-0.07997490921566498,-0.06454405711935561
910,-26.000000000000007,-96.0,-15.999999999999996,-0.6055314542513943,-0.634375294760112,-0.01678644753007922,-0.016786447530063246,-0.016786447530070022,-0.0994753913147723
911,-18.0,-96.0,-15.999999999999996,-0.5634708987126544,-0.5442018810121483,-0.11089144708251757,-0.11089144708241666,-0.11089144708246317,-0.04427675248052704
912,-10.0,-96.0,-15.999999999999996,-0.4617221551775026,-0.4064201777903986,-0.10693589534246417,-0.10693589534237324,-0.10693589534240684,-0.09775056749500756
913,-2.0,-96.0,-15.999999999999996,-0.5629976231894743,-0.5239797699967702,-0.10541728485460901,-0.10541728485451612,-0.10541728485455515,-0.010515187840201567
914,6.000000000000001,-96.0,-15.999999999999996,-0.5848593109062817,-0.5804622831941928,-0.1228348009550896,-0.12283480095497801,-0.12283480095503403,-0.07946655973295393
915,14.000000000000002,-96.0,-15.999999999999996,-0.5373813067152051,-0.5433946435866855,-0.13035678921979643,-0.1303567892196762,-0.13035678921973431,-0.12121210667699489
916,22.0,-96.0,-15.999999999999996,-0.4601346048889879,-0.46139765729726745,-0.060307348650287626,-0.06030734865022896,-0.060307348650261224,0.005122889993879635
917,30.000000000000004,-96.0,-15.999999999999996,-0.3346676358700196,-0.30077990049935627,-0.025675762688249105,-0.025675762688221943,-0.025675762688240376,0.02143119021286599
918,-42.0,-88.0,-15.999999999999996,-0.48898401789727397,-0.49501401800293504,0.04607567701546322,0.04607567701541838,0.04607567701544987,0.007030018549195724
919,-34.0,-88.0,-15.999999999999996,-0.5996263204482845,-0.5981284949370365,-0.08854138718404053,-0.0885413871839549,-0.08854138718399279,-0.010957563183925758
920,-26.000000000000007,-88.0,-15.999999999999996,-0.6544733086412657,-0.6917565937204369,-0.18442104094292683,-0.18442104094277337,-0.18442104094281514,-0.09164659216615603
921,-18.0,-88.0,-15.999999999999996,-0.5950303280662025,-0.5726987057499975,-0.2762010307359778,-0.2762010307358267,-0.2762010307358164,-0.11228093067221166
922,-10.0,-88.0,-15.999999999999996,-0.5191570240280914,-0.4637487466524205,-0.2490021001354895,-0.24900210013539403,-0.24900210013537208,-0.10530284741309151
923,-2.0,-88.0,-15.999999999999996,-0.4879031695117053,-0.43354779700478074,-0.16292993095954744,-0.16292993095946434,-0.16292993095948033,-0.07125573038208809
924,6.000000000000001,-88.0,-15.999999999999996,-0.5117060127029412,-0.4800223830368427,-0.148940863833268,-0.14894086383318367,-0.14894086383320362,-0.16439585748822105
925,14.000000000000002,-88.0,-15.999999999999996,-0.49325879280166657,-0.477593927538596,-0.18177912193820758,-0.18177912193809947,-0.18177912193811657,-0.18000917676117467
926,22.0,-88.0,-15.999999999999996,-0.43704568852093895,-0.415029408232721,-0.16807611740743508,-0.16807611740730727,-0.1680761174073469,-0.16875456252132903
927,30.000000000000004,-88.0,-15.999999999999996,-0.41394634481274095,-0.3818008942269223,-0.14681868908373064,-0.14681868908359796,-0.1468186890836638,-0.15310203810881454
928,38.0,-88.0,-15.999999999999996,-0.44777736509230365,-0.4138876102919959,-0.11347420677533318,-0.11347420677522381,-0.11347420677529309,-0.08162995425421073
929,-42.0,-80.0,-15.999999999999996,-0.4454607754982645,-0.4261689467796847,0.02412159456242685,0.024121594562405754,0.024121594562413425,-0.036192828248795245
930,-34.0,-80.0,-15.999999999999996,-0.49333430737319134,-0.4897871665593053,-0.13168562451169158,-0.13168562451159865,-0.13168562451159416,-0.07122997275880642
931,-26.000000000000007,-80.0,-15.999999999999996,-0.6290710377300669,-0.6535914961258925,-0.3417984416750908,-0.3417984416750361,-0.3417984416749234,-0.14043388489323305
932,-18.0,-80.0,-15.999999999999996,-0.6310394612935754,-0.6073940735537893,-0.45175184387122364,-0.45175184387160566,-0.45175184387133016,-0.1574578996444662
933,-10.0,-80.0,-15.999999999999996,-0.5612373592991691,-0.5103036459507276,-0.3758904883493849,-0.37589048834987754,-0.375890488349674,-0.1387669634306952
934,-2.0,-80.0,-15.999999999999996,-0.4811260103264032,-0.42784297231370805,-0.2261458030348934,-0.2261458030351057,-0.22614580303504425,-0.1321837216472696
935,6.000000000000001,-80.0,-15.999999999999996,-0.4445157778203691,-0.4025477376512571,-0.16022532474719547,-0.16022532474732654,-0.1602253247472855,-0.21249957034258835
936,14.000000000000002,-80.0,-15.999999999999996,-0.4416789575737997,-0.4105290714870272,-0.20633802979221685,-0.2063380297923837,-0.20633802979229926,-0.2319787977327083
937,22.0,-80.0,-15.999999999999996,-0.45769006211808294,-0.42632047857335814,-0.30748243424686184,-0.307482434246925,-0.3074824342468354,-0.23804026693710534
938,30.000000000000004,-80.0,-15.999999999999996,-0.5007346264224701,-0.46575081480559716,-0.28684897739418946,-0.28684897739403903,-0.2868489773940663,-0.20817904905609935
939,38.0,-80.0,-15.999999999999996,-0.5178759893875005,-0.48976182460609763,-0.17308483698883967,-0.17308483698869165,-0.17308483698876087,-0.14886268286732557
940,46.000000000000014,-80.0,-15.999999999999996,-0.46383526836007616,-0.46144839468613863,-0.05715928902900927,-0.05715928902895749,-0.057159289028990215,-0.018191122226664757
941,-50.000000000000014,-72.0,-15.999999999999996,-0.5152644273095536,-0.44031684422099876,-0.0034803070420542964,-0.0034803070420538133,-0.0034803070420533306,-0.049132188466471646
942,-42.0,-72.0,-15.999999999999996,-0.6115762552442651,-0.5383424217150574,-0.03848533601099683,-0.038485336010965696,-0.03848533601097348,-0.08025815948379772
943,-34.0,-72.0,-15.999999999999996,-0.6657380006474769,-0.5908938391348355,-0.1342231953424395,-0.1342231953424216,-0.1342231953423818,-0.1147545650241196
944,-26.000000000000007,-72.0,-15.999999999999996,-0.756523788476089,-0.6697055144285291,-0.3565609779880162,-0.35656097798867104,-0.35656097798833863,-0.18018539584399967
945,-18.0,-72.0,-15.999999999999996,-0.6934195361902579,-0.6587309082965369,-0.4843672872499981,-0.4843672872522906,-0.4843672872517252,-0.19269908438776678
946,-10.0,-72.0,-15.999999999999996,-0.5875033698039083,-0.5405078520056887,-0.41249252678717646,-0.4124925267895751,-0.41249252678920445,-0.17342423797511122
947,-2.0,-72.0,-15.999999999999996,-0.4604987642820995,-0.4117258721379912,-0.26140006952294925,-0.26140006952430217,-0.26140006952414496,-0.15889519132485094
948,6.000000000000001,-72.0,-15.999999999999996,-0.3884184605384538,-0.34542715516058314,-0.15758445253900183,-0.15758445253979575,-0.15758445253969727,-0.17634024239176524
949,14.000000000000002,-72.0,-15.999999999999996,-0.3987551578753653,-0.36142742054599075,-0.18506682113330755,-0.1850668211342454,-0.18506682113408338,-0.2093105916554296
950,22.0,-72.0,-15.999999999999996,-0.44459320772241434,-0.40725688720996994,-0.3573931390220949,-0.35739313902328324,-0.3573931390229712,-0.2509592219959806
951,30.000000000000004,-72.0,-15.999999999999996,-0.4883095581852612,-0.45040914089810147,-0.3662565783117885,-0.3662565783120822,-0.3662565783119301,-0.22432589313944973
952,38.0,-72.0,-15.999999999999996,-0.4817387328307713,-0.4525425451651284,-0.19918658863082558,-0.19918658863072616,-0.19918658863074837,-0.15498815428000878
953,46.000000000000014,-72.0,-15.999999999999996,-0.42334266589426206,-0.40588371549851704,-0.06497586134449071,-0.06497586134443442,-0.06497586134446282,-0.08586424231267063
954,54.000000000000014,-72.0,-15.999999999999996,-0.2781348129303329,-0.28171827642266933,0.004098018397283951,0.004098018397280097,0.004098018397282024,0.005882187449843116
955,-58.00000000000001,-64.0,-15.999999999999996,0.00153574102785672,0.09424173219959185,0.14435298864721025,0.14435298864706936,0.1443529886471412,0.027758478532769717
956,-50.000000000000014,-64.0,-15.999999999999996,-0.1533399570659256,-0.08461821243328253,0.12419212234104389,0.12419212234094269,0.12419212234095955,0.11777811047720713
957,-42.0,-64.0,-15.999999999999996,-0.44493467524263525,-0.36467240408135626,0.004852046284640386,0.004852046284640386,0.00485204628463846,0.03287295693977116
958,-34.0,-64.0,-15.999999999999996,-0.6383614683561558,-0.5430169425856739,-0.11356337047171887,-0.11356337047186141,-0.11356337047178619,-0.07236842833061205
959,-26.000000000000007,-64.0,-15.999999999999996,-0.7622543807025434,-0.654070879649547,-0.2432290618265957,-0.2432290618279144,-0.24322906182762677,-0.1702943775278617
960,-18.0,-64.0,-15.999999999999996,-0.7484558641537159,-0.6800668011283744,-0.3381671787189688,-0.33816717872293517,-0.3381671787224776,-0.21343434090198748
961,-10.0,-64.0,-15.999999999999996,-0.5907488439840026,-0.5428624243714786,-0.3218216860908962,-0.3218216860956431,-0.3218216860953171,-0.21789505136740064
962,-2.0,-64.0,-15.999999999999996,-0.4021821736301228,-0.36091684458479334,-0.21715150669234992,-0.21715150669547384,-0.21715150669531877,-0.16309637345852684
963,6.000000000000001,-64.0,-15.999999999999996,-0.300801409836586,-0.2615756124362577,-0.11070828037689447,-0.11070828037845348,-0.11070828037837287,-0.08239359377099491
964,14.000000000000002,-64.0,-15.999999999999996,-0.3316363172530592,-0.293155435742005,-0.10716905865392226,-0.10716905865535496,-0.10716905865524871,-0.11689124126842988
965,22.0,-64.0,-15.999999999999996,-0.38286342458075767,-0.34266351924746874,-0.24911208499661974,-0.24911208499897836,-0.2491120849986975,-0.21868623542485796
966,30.000000000000004,-64.0,-15.999999999999996,-0.42105403418622395,-0.3802237241537498,-0.3173222958253464,-0.31732229582657734,-0.3173222958263071,-0.2309171529506569
967,38.0,-64.0,-15.999999999999996,-0.4398698514478394,-0.4077247013927191,-0.23193052817576057,-0.23193052817587806,-0.23193052817580992,-0.14640429930273893
968,46.000000000000014,-64.0,-15.999999999999996,-0.4609729396358917,-0.4460923837959102,-0.1290879144069649,-0.12908791440688244,-0.12908791440691125,-0.03895298016631291
969,54.000000000000014,-64.0,-15.999999999999996,-0.5103597141396238,-0.5141516428217945,-0.06444501320753815,-0.06444501320747746,-0.06444501320751073,-0.01480091278118144
970,-58.00000000000001,-56.0,-15.999999999999996,0.2541194738255064,0.29692296139740926,0.05013510753322546,0.05013510753318162,0.050135107533201634,0.09819140217005995
971,-50.000000000000014,-56.0,-15.999999999999996,0.1597921476622541,0.1980664505403372,0.10592129408673599,0.1059212940866701,0.10592129408667104,0.12890612092332995
972,-42.0,-56.0,-15.999999999999996,0.0029501135847511567,0.03404847172254862,0.06457340923351011,0.06457340923356142,0.06457340923351962,0.11640761814061798
973,-34.0,-56.0,-15.999999999999996,-0.18574338599385304,-0.1551727687458053,-0.05659968252420976,-0.056599682524447165,-0.0565996825243861,0.03506553882655804
974,-26.000000000000007,-56.0,-15.999999999999996,-0.43184987034661176,-0.3679292561434785,-0.14365325987574934,-0.14365325987724895,-0.14365325987707403,-0.09026313796198808
